INDICATOR,name,SEX,URBANIZATION,AGE,COMP_BREAKDOWN_1,INDICATOR_ROOT,UNIT_MEASURE,UNIT_TYPE,INDICATOR_ROOT_NAME,economy,Country name,Indicator name,Region,Income group,Lending category,is_outlier,Year,Value,val_std,mu,sd,z
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),MLI,Mali,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Sub-Saharan Africa,Low income,IDA,false,2021,19.63921928405762,3.027193114513159,3.2575136179638027,1.630953609663214,-0.1412183044851926
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),MLT,Malta,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),"Middle East, North Africa, Afghanistan & Pakistan",High income,,false,2019,43.84289932250977,3.803165255402437,3.2575136179638027,1.630953609663214,0.33455987601714143
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),MMR,Myanmar,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),East Asia & Pacific,Lower middle income,IDA,false,2019,0.0,0.0,3.2575136179638027,1.630953609663214,-1.9973061150626272
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),MNG,Mongolia,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),East Asia & Pacific,Upper middle income,IBRD,false,2017,39.79925918579102,3.7086639240342674,3.2575136179638027,1.630953609663214,0.2766174975164533
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),MYS,Malaysia,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),East Asia & Pacific,Upper middle income,IBRD,false,2021,69.2240219116211,4.251690444970509,3.2575136179638027,1.630953609663214,0.60956781426297
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),NAM,Namibia,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Sub-Saharan Africa,Lower middle income,IBRD,false,2014,55.79796981811523,4.039500582449506,3.2575136179638027,1.630953609663214,0.4794660987611908
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),NER,Niger,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Sub-Saharan Africa,Low income,IDA,false,2018,48.27779006958008,3.8974734738524384,3.2575136179638027,1.630953609663214,0.3923838496061118
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),NIC,Nicaragua,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Latin America & Caribbean,Lower middle income,IDA,false,2010,64.72367095947266,4.185459149178669,3.2575136179638027,1.630953609663214,0.5689588751739444
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),NPL,Nepal,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),South Asia,Lower middle income,IDA,false,2015,60.65235900878906,4.121511493416631,3.2575136179638027,1.630953609663214,0.5297501230775293
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),OMN,Oman,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),"Middle East, North Africa, Afghanistan & Pakistan",High income,,false,2022,72.7264633178711,4.300361802830863,3.2575136179638027,1.630953609663214,0.6394100841914225
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),PRI,Puerto Rico (U.S.),Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Latin America & Caribbean,High income,,false,2014,26.77618980407715,3.324179171838706,3.2575136179638027,1.630953609663214,0.04087519931892449
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),PRT,Portugal,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Europe & Central Asia,High income,,false,2020,78.48664855957031,4.375589064909427,3.2575136179638027,1.630953609663214,0.6855347940745554
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),PRY,Paraguay,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Latin America & Caribbean,Upper middle income,IBRD,false,2022,51.36862182617188,3.9583075918514017,3.2575136179638027,1.630953609663214,0.4296835726874601
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),ROU,Romania,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Europe & Central Asia,High income,IBRD,false,2020,75.35975646972656,4.335455809613679,3.2575136179638027,1.630953609663214,0.6609275611906995
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),RUS,Russian Federation,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Europe & Central Asia,High income,IBRD,false,2013,36.51811981201172,3.624824011262238,3.2575136179638027,1.630953609663214,0.2252120422813765
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),RWA,Rwanda,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Sub-Saharan Africa,Low income,IDA,false,2022,22.29056930541992,3.1480485277975774,3.2575136179638027,1.630953609663214,-0.06711723099765507
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),SLV,El Salvador,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Latin America & Caribbean,Upper middle income,IBRD,false,2008,33.24192810058594,3.5334508610370055,3.2575136179638027,1.630953609663214,0.16918767121168016
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),SMR,San Marino,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Europe & Central Asia,High income,,false,2021,64.7702407836914,4.1861674683023224,3.2575136179638027,1.630953609663214,0.569393172703596
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),SSD,South Sudan,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Sub-Saharan Africa,Low income,IDA,false,2016,95.66310119628906,4.571231749455852,3.2575136179638027,1.630953609663214,0.8054908022572925
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),SVK,Slovak Republic,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Europe & Central Asia,High income,,false,2020,47.31600189208984,3.8777628079037614,3.2575136179638027,1.630953609663214,0.38029848688831674
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),SVN,Slovenia,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Europe & Central Asia,High income,,false,2007,52.19264984130859,3.9739202259248474,3.2575136179638027,1.630953609663214,0.43925627541851425
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),SWZ,Eswatini,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Sub-Saharan Africa,Lower middle income,Blend,false,2014,9.59572982788086,2.3604510735272672,3.2575136179638027,1.630953609663214,-0.5500233355023357
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),TCA,Turks and Caicos Islands,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Latin America & Caribbean,High income,,false,2002,59.6337890625,4.104852312976703,3.2575136179638027,1.630953609663214,0.5195357427657756
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),TLS,Timor-Leste,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),East Asia & Pacific,Lower middle income,Blend,false,2014,64.54254150390625,4.182699420424017,3.2575136179638027,1.630953609663214,0.5672667799860118
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),TUN,Tunisia,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,false,2010,0.0,0.0,3.2575136179638027,1.630953609663214,-1.9973061150626272
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),TUV,Tuvalu,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),East Asia & Pacific,Upper middle income,IDA,false,2017,29.12258911132813,3.4052753591088067,3.2575136179638027,1.630953609663214,0.09059837157202548
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),UGA,Uganda,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Sub-Saharan Africa,Low income,IDA,false,2014,0.0,0.0,3.2575136179638027,1.630953609663214,-1.9973061150626272
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),URY,Uruguay,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Latin America & Caribbean,High income,IBRD,false,2015,78.36977,4.37411756527825,3.2575136179638027,1.630953609663214,0.6846325614037679
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),USA,United States,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),North America,High income,,false,2020,48.12705993652344,3.894410001860376,3.2575136179638027,1.630953609663214,0.3905055178289774
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),VEN,"Venezuela, RB",Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Latin America & Caribbean,,IBRD,false,2017,41.35427093505859,3.746069264538779,3.2575136179638027,1.630953609663214,0.29955214156941073
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),VGB,British Virgin Islands,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Latin America & Caribbean,High income,,false,2010,0.0,0.0,3.2575136179638027,1.630953609663214,-1.9973061150626272
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),VUT,Vanuatu,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),East Asia & Pacific,Lower middle income,IDA,false,2020,0.0,0.0,3.2575136179638027,1.630953609663214,-1.9973061150626272
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),YEM,"Yemen, Rep.",Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,false,2013,83.45702362060547,4.436242808778355,3.2575136179638027,1.630953609663214,0.7227239228821205
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),ZAF,South Africa,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Sub-Saharan Africa,Upper middle income,IBRD,false,2022,58.78334045410156,4.090727034419763,3.2575136179638027,1.630953609663214,0.5108749945548826
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),ABW,Aruba,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Latin America & Caribbean,High income,,false,2016,94.85041046142578,4.562788751813478,3.2575136179638027,1.630953609663214,0.800314077675827
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),BEL,Belgium,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Europe & Central Asia,High income,,false,2020,67.92112731933594,4.232962768451898,3.2575136179638027,1.630953609663214,0.5980851599387442
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),BEN,Benin,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Sub-Saharan Africa,Lower middle income,IDA,false,2015,63.41880035400391,4.165405521469549,3.2575136179638027,1.630953609663214,0.5566632294913789
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),BLZ,Belize,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Latin America & Caribbean,Upper middle income,Blend,false,2003,0.0,0.0,3.2575136179638027,1.630953609663214,-1.9973061150626272
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),BRA,Brazil,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Latin America & Caribbean,Upper middle income,IBRD,false,2011,73.4488525390625,4.310112346507046,3.2575136179638027,1.630953609663214,0.6453885152261329
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),BTN,Bhutan,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),South Asia,Lower middle income,IDA,false,2015,0.0,0.0,3.2575136179638027,1.630953609663214,-1.9973061150626272
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),CAF,Central African Republic,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Sub-Saharan Africa,Low income,IDA,false,2010,89.66172790527344,4.507135304511241,3.2575136179638027,1.630953609663214,0.7661908218256929
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),COL,Colombia,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Latin America & Caribbean,Upper middle income,IBRD,false,2020,82.97235107421875,4.430487590781937,3.2575136179638027,1.630953609663214,0.7191951787398475
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),CPV,Cabo Verde,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Sub-Saharan Africa,Upper middle income,Blend,false,2008,51.75942993164063,3.965742522855953,3.2575136179638027,1.630953609663214,0.4342422130807245
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),DJI,Djibouti,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IDA,false,2008,0.0,0.0,3.2575136179638027,1.630953609663214,-1.9973061150626272
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),DMA,Dominica,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Latin America & Caribbean,Upper middle income,Blend,false,2009,0.0,0.0,3.2575136179638027,1.630953609663214,-1.9973061150626272
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),DOM,Dominican Republic,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Latin America & Caribbean,Upper middle income,IBRD,false,2022,26.57905960083008,3.3170567746420687,3.2575136179638027,1.630953609663214,0.03650818534965043
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),ECU,Ecuador,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Latin America & Caribbean,Upper middle income,IBRD,false,2022,80.12120056152344,4.395944339554898,3.2575136179638027,1.630953609663214,0.698015391024014
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),EGY,"Egypt, Arab Rep.",Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,false,2022,46.07501983642578,3.851742495922326,3.2575136179638027,1.630953609663214,0.36434443900659413
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),ESP,Spain,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Europe & Central Asia,High income,,false,2020,69.29428100585938,4.252690444239422,3.2575136179638027,1.630953609663214,0.6101809520389241
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),GMB,"Gambia, The",Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Sub-Saharan Africa,Low income,IDA,false,2013,0.0,0.0,3.2575136179638027,1.630953609663214,-1.9973061150626272
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),GUY,Guyana,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Latin America & Caribbean,High income,IDA,false,2012,76.2281723022461,4.346764316656259,3.2575136179638027,1.630953609663214,0.6678612391172686
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),IRL,Ireland,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Europe & Central Asia,High income,,false,2015,70.06783294677734,4.263634814559896,3.2575136179638027,1.630953609663214,0.6168913638223306
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),JAM,Jamaica,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Latin America & Caribbean,Upper middle income,IBRD,false,2022,61.27265167236328,4.131522351442674,3.2575136179638027,1.630953609663214,0.5358881627904496
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),KOR,"Korea, Rep.",Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),East Asia & Pacific,High income,,false,2020,33.01763153076172,3.5268789646370746,3.2575136179638027,1.630953609663214,0.16515819032332557
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),LTU,Lithuania,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Europe & Central Asia,High income,,false,2020,43.64015960693359,3.7986338934908033,3.2575136179638027,1.630953609663214,0.33178152482138346
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),LUX,Luxembourg,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Europe & Central Asia,High income,,false,2020,63.39728927612305,4.165071540238748,3.2575136179638027,1.630953609663214,0.5564584528326056
