INDICATOR,skew_before,skew_after,abs_skew_before,abs_skew_after
SE.CLO.3.LDSEV.R.PRL.2016.U,0.0,0.0,0.0,0.0
SE.CLO.3.PRF.R.PRL.2001.1,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424
SE.CLO.3.PRF.R.PRL.2001.2,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424
SE.CLO.3.PRF.R.PRL.2001.3,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424
SE.CLO.3.PRF.R.PRL.2001.4,2.12132034355959,2.12132034355959,2.12132034355959,2.12132034355959
SE.CLO.3.PRF.R.PRL.2001.5,2.121320343559643,2.121320343559643,2.121320343559643,2.121320343559643
SE.CLO.3.PRF.R.PRL.2001.A,2.121320343559643,2.121320343559643,2.121320343559643,2.121320343559643
SE.CLO.3.PRF.R.PRL.2001.F,2.1213203435595878,2.1213203435595878,2.1213203435595878,2.1213203435595878
SE.CLO.3.PRF.R.PRL.2001.M,2.121320343559643,2.121320343559643,2.121320343559643,2.121320343559643
SE.CLO.3.PRF.R.PRL.2001.R,2.1213203435596055,2.1213203435596055,2.1213203435596055,2.1213203435596055
SE.CLO.3.PRF.R.PRL.2001.U,2.1213203435594727,2.1213203435594727,2.1213203435594727,2.1213203435594727
SE.CLO.3.PRF.R.PRL.2016.1,0.0,0.0,0.0,0.0
SE.CLO.3.PRF.R.PRL.2016.2,0.0,0.0,0.0,0.0
SE.CLO.3.PRF.R.PRL.2016.3,0.0,0.0,0.0,0.0
SE.CLO.3.PRF.R.PRL.2016.4,0.0,0.0,0.0,0.0
SE.CLO.3.PRF.R.PRL.2016.5,0.0,0.0,0.0,0.0
SE.CLO.3.PRF.R.PRL.2016.A,0.0,0.0,0.0,0.0
SE.CLO.3.PRF.R.PRL.2016.F,0.0,0.0,0.0,0.0
SE.CLO.3.PRF.R.PRL.2016.M,0.0,0.0,0.0,0.0
SE.CLO.3.PRF.R.PRL.2016.R,0.0,0.0,0.0,0.0
SE.CLO.3.PRF.R.PRL.2016.U,0.0,0.0,0.0,0.0
SE.CLO.4.LDGAP.M.TMS.2003.A,0.8760093355616185,1.016374441805096,0.8760093355616185,1.016374441805096
SE.CLO.4.LDGAP.M.TMS.2003.F,0.8923275417845056,0.08290195998056542,0.8923275417845056,0.08290195998056542
SE.CLO.4.LDGAP.M.TMS.2003.M,0.9550583230380808,0.8427882426780433,0.9550583230380808,0.8427882426780433
SE.CLO.4.LDGAP.M.TMS.2003.R,1.5430983827726334,1.367513191985681,1.5430983827726334,1.367513191985681
SE.CLO.4.LDGAP.M.TMS.2003.U,0.7598048733079069,0.7560184603957959,0.7598048733079069,0.7560184603957959
SE.CLO.4.LDGAP.M.TMS.2007.A,1.236753985701289,0.982420614896737,1.236753985701289,0.982420614896737
SE.CLO.4.LDGAP.M.TMS.2007.F,1.2017724382660488,1.154892364268691,1.2017724382660488,1.154892364268691
SE.CLO.4.LDGAP.M.TMS.2007.M,1.3613214466336994,1.0463110758465393,1.3613214466336994,1.0463110758465393
SE.CLO.4.LDGAP.M.TMS.2007.R,1.3243124237171349,1.319858032159684,1.3243124237171349,1.319858032159684
SE.CLO.4.LDGAP.M.TMS.2007.U,1.1162117363652468,0.5740947611942412,1.1162117363652468,0.5740947611942412
SE.CLO.4.LDGAP.M.TMS.2011.1,1.238026935247116,1.238026935247116,1.238026935247116,1.238026935247116
SE.CLO.4.LDGAP.M.TMS.2011.2,1.5355654946370894,1.5355654946370902,1.5355654946370894,1.5355654946370902
SE.CLO.4.LDGAP.M.TMS.2011.3,1.4153104390702558,1.332226852155502,1.4153104390702558,1.332226852155502
SE.CLO.4.LDGAP.M.TMS.2011.4,1.2059267509707423,1.0746476382211705,1.2059267509707423,1.0746476382211705
SE.CLO.4.LDGAP.M.TMS.2011.5,0.7698333403277262,1.1743897654997502,0.7698333403277262,1.1743897654997502
SE.CLO.4.LDGAP.M.TMS.2011.A,0.8791747440118446,0.7573975309012982,0.8791747440118446,0.7573975309012982
SE.CLO.4.LDGAP.M.TMS.2011.F,0.8587901373298311,0.6439374554357373,0.8587901373298311,0.6439374554357373
SE.CLO.4.LDGAP.M.TMS.2011.M,0.9693980370154411,0.8628354576641843,0.9693980370154411,0.8628354576641843
SE.CLO.4.LDGAP.M.TMS.2011.R,0.845056980196345,0.691026599152865,0.845056980196345,0.691026599152865
SE.CLO.4.LDGAP.M.TMS.2011.U,1.1913105461328295,0.9337302349220858,1.1913105461328295,0.9337302349220858
SE.CLO.4.LDGAP.M.TMS.2015.1,1.0601892904041317,0.9001347102022327,1.0601892904041317,0.9001347102022327
SE.CLO.4.LDGAP.M.TMS.2015.2,0.7103569352953963,0.7103569352953989,0.7103569352953963,0.7103569352953989
SE.CLO.4.LDGAP.M.TMS.2015.3,0.8423567116972064,0.8423567116972066,0.8423567116972064,0.8423567116972066
SE.CLO.4.LDGAP.M.TMS.2015.4,1.0776814286758385,1.077681428675841,1.0776814286758385,1.077681428675841
SE.CLO.4.LDGAP.M.TMS.2015.5,0.5928795310043977,0.5928795310043978,0.5928795310043977,0.5928795310043978
SE.CLO.4.LDGAP.M.TMS.2015.A,1.1803235079933405,1.0827843949900022,1.1803235079933405,1.0827843949900022
SE.CLO.4.LDGAP.M.TMS.2015.F,0.8997978543965313,1.048635261172954,0.8997978543965313,1.048635261172954
