Country name,n,avg_EII_z,avg_OUTCOME_z,avg_Efficiency,share_EII_high,share_OUTCOME_high,share_Efficiency_high
Oman,1,0.0614989723095238,0.2848950326727078,0.10989878367423389,0.0,1.0,1.0
Pakistan,1,0.01600366450855971,0.27322745439289625,0.10728076034588464,0.0,1.0,1.0
Palau,1,-0.9245581526449685,-0.3769912073631325,-0.23469786731199552,0.0,0.0,0.0
Panama,1,-0.09128735167406826,-0.0785593555695582,-0.03220234526477144,0.0,0.0,0.0
Papua New Guinea,1,-0.5341006342983817,0.00877244825828012,0.00439338408521609,0.0,0.0,0.0
Paraguay,1,0.05014742317102669,0.22117252034569918,0.08569294637133154,0.0,1.0,1.0
Peru,1,0.11581042070233191,-0.18734233454361607,-0.07078465957529242,0.0,0.0,0.0
Philippines,1,0.19537766659434125,0.2824124200778585,0.10359124966893177,0.0,1.0,1.0
Poland,1,0.707110124004862,0.23987987666802393,0.07408384255373061,1.0,1.0,1.0
Portugal,1,0.33486961349604927,-0.014667303989569419,-0.005118207978334985,1.0,0.0,0.0
Puerto Rico (U.S.),1,0.46873763673284663,0.18870868621253517,0.06291172727512409,1.0,1.0,1.0
Qatar,1,-0.14464037537018212,-0.5257542027755544,-0.22033107842917551,0.0,0.0,0.0
Romania,1,0.3473198324705754,-0.19635088360652572,-0.06822095110514995,1.0,0.0,0.0
Russian Federation,1,0.6601302435721711,-0.02296724529103492,-0.007197571535959851,1.0,0.0,0.0
Rwanda,1,-0.029780473445749897,0.13391402672116293,0.05354289277242915,0.0,0.0,0.0
Samoa,1,-0.7872702977680868,0.1166728114320824,0.06691601170644239,0.0,0.0,1.0
San Marino,1,-0.41322105891949995,-0.5752020213460964,-0.2716266284245389,0.0,0.0,0.0
Saudi Arabia,1,0.46756893077800704,0.09372039393402487,0.03125669591550982,1.0,0.0,0.0
Senegal,1,-0.10290653973245474,0.0636394246061836,0.026211341450439695,0.0,0.0,0.0
Serbia,1,0.23156339049101737,-0.2010367392129307,-0.07277599354253118,1.0,0.0,0.0
Seychelles,1,-0.21651741674337932,-0.21695851399909596,-0.093745963650364,0.0,0.0,0.0
Sierra Leone,1,-0.19239530201132013,0.07132655425655204,0.03050169092111035,0.0,0.0,0.0
Singapore,1,0.5062464461655692,0.1858344850922291,0.06118838382707456,1.0,1.0,1.0
Slovak Republic,1,0.4569124872327585,0.05716869851795677,0.01913434116455612,1.0,0.0,0.0
Slovenia,1,0.22159476250244564,0.047703593814452314,0.017331409096437034,1.0,0.0,0.0
Solomon Islands,1,-1.1399837594824003,-0.10311467142785531,-0.07413748371310787,0.0,0.0,0.0
"Somalia, Fed. Rep.",1,-1.5308412078803169,0.12852701286561358,0.12852701286561358,0.0,0.0,1.0
South Africa,1,0.6076437502085835,0.18367837109850246,0.058524534465300954,1.0,1.0,0.0
South Sudan,1,-0.5018593947984181,0.17754131175313967,0.08750266296545327,0.0,1.0,1.0
Spain,1,0.5001558292374494,0.11715206864906876,0.03865133063952808,1.0,0.0,0.0
Sri Lanka,1,-0.23869793408668072,0.24212457065776805,0.1056323893126616,0.0,1.0,1.0
St. Kitts and Nevis,1,-0.5091057278944561,-0.19813151437932758,-0.09800071094400205,0.0,0.0,0.0
St. Lucia,1,-0.5140587823395433,-0.4919487909365967,-0.24392754751652856,0.0,0.0,0.0
St. Vincent and the Grenadines,1,-0.33153170369802165,-0.06300494696722342,-0.02864760364442143,0.0,0.0,0.0
Sudan,1,-0.31761881895308325,0.2670072054785714,0.1206418328381324,0.0,1.0,1.0
Suriname,1,0.055310042422354086,0.22293837242140618,0.08620469216381467,0.0,1.0,1.0
Sweden,1,0.6215659537648813,0.10452649769793128,0.033157676765135986,1.0,0.0,0.0
Switzerland,1,0.5476911639052873,0.4085563734510131,0.1327114105394458,1.0,1.0,1.0
Syrian Arab Republic,1,-0.275724203307833,0.31915696583636427,0.14152567923936557,0.0,1.0,1.0
S�o Tom� and Pr�ncipe,1,-0.7969120517866727,0.18990480584033695,0.10952281710757553,0.0,1.0,1.0
Tajikistan,1,0.011290972402191901,0.01843887270553782,0.007253309976780475,0.0,0.0,0.0
Tanzania,1,-0.03957900139297506,0.07279256215922197,0.02921914922069117,0.0,0.0,0.0
Thailand,1,0.3094122516989184,0.03663377775090033,0.012898066412821967,1.0,0.0,0.0
Timor-Leste,1,-0.43385381722146954,0.2769764967561718,0.1320830530455165,0.0,1.0,1.0
Togo,1,-0.1724411592720118,0.03896731901195612,0.01652277739518823,0.0,0.0,0.0
Tonga,1,-0.9641863530303012,0.09578757883163762,0.06114146873837625,0.0,0.0,1.0
Trinidad and Tobago,1,-0.031367972397496835,-0.018454177679586306,-0.007383226760586431,0.0,0.0,0.0
Tunisia,1,0.05990730158519179,-0.14821162121948048,-0.05720803106823274,0.0,0.0,0.0
Turkmenistan,1,-0.05644113676947084,-0.08869374283673065,-0.03584454424821968,0.0,0.0,0.0
Turks and Caicos Islands,1,-0.5402216108714111,-0.838154427737287,-0.4210520327423147,0.0,0.0,0.0
Tuvalu,1,-0.5727316848395388,-0.549292656742469,-0.2805219270316729,0.0,0.0,0.0
T�rkiye,1,0.4518746117859611,0.008088545193098236,0.002711805509518244,1.0,0.0,0.0
Uganda,1,-0.2869198737470406,0.14727175176143678,0.06563142366945814,0.0,1.0,1.0
Ukraine,1,0.5545946902458856,-0.03164536748548539,-0.01025636847769346,1.0,0.0,0.0
United Arab Emirates,1,0.5255709197315185,-0.034338414003502626,-0.011234876898075053,1.0,0.0,0.0
United Kingdom,1,0.5742569067408828,0.20408748130754453,0.06572658053751766,1.0,1.0,1.0
United States,1,0.9374529456193981,0.10392876975359239,0.02996538504345777,1.0,0.0,0.0
Uruguay,1,0.14489915515522855,-0.11259085634974407,-0.0420783936682157,0.0,0.0,0.0
Uzbekistan,1,0.24606072213248534,0.2472303437882947,0.08903099569928093,1.0,1.0,1.0
Vanuatu,1,-0.9512926841958841,-0.23431308174600748,-0.1483418066824893,0.0,0.0,0.0
"Venezuela, RB",1,0.12774032382701597,0.3506407049511409,0.13189014546639105,0.0,1.0,1.0
Vietnam,1,0.5008110891308023,0.3470705994400207,0.11448232364318123,1.0,1.0,1.0
Virgin Islands (U.S.),1,-1.4860420592906445,0.30807138153410324,0.2948618229158734,0.0,1.0,1.0
West Bank and Gaza,1,0.1368001861921685,0.3176873190025032,0.1190892148054106,0.0,1.0,1.0
"Yemen, Rep.",1,-0.15233470310808883,0.14492475050154505,0.06093098766422058,0.0,1.0,1.0
Zambia,1,-0.24532103918878287,0.11943710254606857,0.05225817045160735,0.0,0.0,0.0
Zimbabwe,1,-0.10620319969975857,-0.11742949160286896,-0.04843176226994302,0.0,0.0,0.0
