INDICATOR,name,SEX,URBANIZATION,AGE,COMP_BREAKDOWN_1,INDICATOR_ROOT,UNIT_MEASURE,UNIT_TYPE,INDICATOR_ROOT_NAME,economy,Country name,Indicator name,Region,Income group,Lending category,is_valid,Year,Value,val_std,mu,sd,z
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,FSM,"Micronesia, Fed. Sts.",Learning-Adjusted Years of School,East Asia & Pacific,Lower middle income,IDA,true,2020,7.186351776123047,2.102468350042462,2.1323102530432725,0.30902486317860767,-0.09656796768343709
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,GRD,Grenada,Learning-Adjusted Years of School,Latin America & Caribbean,Upper middle income,Blend,true,2020,8.273588180541992,2.227170379175883,2.1323102530432725,0.30902486317860767,0.3069659999421594
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,ITA,Italy,Learning-Adjusted Years of School,Europe & Central Asia,High income,,true,2020,10.45187854766846,2.438153781841565,2.1323102530432725,0.30902486317860767,0.989705247831543
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,MNG,Mongolia,Learning-Adjusted Years of School,East Asia & Pacific,Upper middle income,IBRD,true,2020,9.153257369995115,2.3177945771552046,2.1323102530432725,0.30902486317860767,0.6002245974775416
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,MUS,Mauritius,Learning-Adjusted Years of School,Sub-Saharan Africa,Upper middle income,IBRD,true,2020,9.40572452545166,2.3423560898530553,2.1323102530432725,0.30902486317860767,0.6797052983027526
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,PER,Peru,Learning-Adjusted Years of School,Latin America & Caribbean,Upper middle income,IBRD,true,2020,8.632246971130371,2.265116528928194,2.1323102530432725,0.30902486317860767,0.4297591932211722
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,UKR,Ukraine,Learning-Adjusted Years of School,Europe & Central Asia,Upper middle income,IBRD,true,2020,9.874515533447266,2.3864220273339,2.1323102530432725,0.30902486317860767,0.8223020364020294
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,AZE,Azerbaijan,Learning-Adjusted Years of School,Europe & Central Asia,Upper middle income,IBRD,true,2020,8.281513214111328,2.228024595370413,2.1323102530432725,0.30902486317860767,0.3097302312268003
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,CMR,Cameroon,Learning-Adjusted Years of School,Sub-Saharan Africa,Lower middle income,Blend,true,2020,5.286874294281006,1.8384640146537115,2.1323102530432725,0.30902486317860767,-0.95088218911281
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,COG,"Congo, Rep.",Learning-Adjusted Years of School,Sub-Saharan Africa,Lower middle income,Blend,true,2020,5.285116672515869,1.8381844055160292,2.1323102530432725,0.30902486317860767,-0.9517870002493838
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,ISR,Israel,Learning-Adjusted Years of School,"Middle East, North Africa, Afghanistan & Pakistan",High income,,true,2020,10.58650875091553,2.449841382543759,2.1323102530432725,0.30902486317860767,1.027526155126756
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,KIR,Kiribati,Learning-Adjusted Years of School,East Asia & Pacific,Lower middle income,IDA,true,2020,7.381945133209229,2.1260800036939624,2.1323102530432725,0.30902486317860767,-0.02016099703184445
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,KWT,Kuwait,Learning-Adjusted Years of School,"Middle East, North Africa, Afghanistan & Pakistan",High income,,true,2020,7.382033824920654,2.1260905849183422,2.1323102530432725,0.30902486317860767,-0.020126756342370586
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,LCA,St. Lucia,Learning-Adjusted Years of School,Latin America & Caribbean,Upper middle income,Blend,true,2020,8.480329513549805,2.2492190744761276,2.1323102530432725,0.30902486317860767,0.3783152599125497
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,SLV,El Salvador,Learning-Adjusted Years of School,Latin America & Caribbean,Upper middle income,IBRD,true,2020,7.637288570404053,2.1560887106933615,2.1323102530432725,0.30902486317860767,0.07694674598511426
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,TGO,Togo,Learning-Adjusted Years of School,Sub-Saharan Africa,Low income,IDA,true,2020,5.972738742828369,1.942008080568429,2.1323102530432725,0.30902486317860767,-0.6158150852892836
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,ARG,Argentina,Learning-Adjusted Years of School,Latin America & Caribbean,Upper middle income,IBRD,true,2020,8.411310195922852,2.241912178328333,2.1323102530432725,0.30902486317860767,0.354670249369915
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,GBR,United Kingdom,Learning-Adjusted Years of School,Europe & Central Asia,High income,,true,2020,11.53800582885742,2.5287644977469808,2.1323102530432725,0.30902486317860767,1.2829202175702248
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,GHA,Ghana,Learning-Adjusted Years of School,Sub-Saharan Africa,Lower middle income,IDA,true,2020,5.958728313446045,1.9399967440668293,2.1323102530432725,0.30902486317860767,-0.6223237411977799
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,GRC,Greece,Learning-Adjusted Years of School,Europe & Central Asia,High income,,true,2020,9.964250564575195,2.3946400315700647,2.1323102530432725,0.30902486317860767,0.8488953795771862
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,GTM,Guatemala,Learning-Adjusted Years of School,Latin America & Caribbean,Upper middle income,IBRD,true,2020,6.297689914703369,1.9875578480328313,2.1323102530432725,0.30902486317860767,-0.4684166947653606
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,KAZ,Kazakhstan,Learning-Adjusted Years of School,Europe & Central Asia,Upper middle income,IBRD,true,2020,9.127436637878418,2.315248239632621,2.1323102530432725,0.30902486317860767,0.5919846859817728
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,MHL,Marshall Islands,Learning-Adjusted Years of School,East Asia & Pacific,Upper middle income,IDA,true,2020,5.659488201141357,1.896042634923969,2.1323102530432725,0.30902486317860767,-0.7645586044083045
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,RUS,Russian Federation,Learning-Adjusted Years of School,Europe & Central Asia,High income,IBRD,true,2020,10.89808654785156,2.4763775928905063,2.1323102530432725,0.30902486317860767,1.1133969490615794
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,SWE,Sweden,Learning-Adjusted Years of School,Europe & Central Asia,High income,,true,2020,11.5808744430542,2.532177759433192,2.1323102530432725,0.30902486317860767,1.293965483155338
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,THA,Thailand,Learning-Adjusted Years of School,East Asia & Pacific,Upper middle income,IBRD,true,2020,8.683090209960938,2.2703810869095475,2.1323102530432725,0.30902486317860767,0.44679522691503953
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,TUV,Tuvalu,Learning-Adjusted Years of School,East Asia & Pacific,Upper middle income,IDA,true,2020,5.997783660888672,1.9455934790476117,2.1323102530432725,0.30902486317860767,-0.6042127875249435
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,VUT,Vanuatu,Learning-Adjusted Years of School,East Asia & Pacific,Lower middle income,IDA,true,2020,5.624258518218994,1.8907384438303112,2.1323102530432725,0.30902486317860767,-0.7817228902819369
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,BFA,Burkina Faso,Learning-Adjusted Years of School,Sub-Saharan Africa,Low income,IDA,true,2020,4.533061504364014,1.7107412797703334,2.1323102530432725,0.30902486317860767,-1.3641911169758665
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,BRA,Brazil,Learning-Adjusted Years of School,Latin America & Caribbean,Upper middle income,IBRD,true,2020,7.872839450836182,2.1829948635653236,2.1323102530432725,0.30902486317860767,0.164014668595636
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,BWA,Botswana,Learning-Adjusted Years of School,Sub-Saharan Africa,Upper middle income,IBRD,true,2020,5.083045482635498,1.8055054723179307,2.1323102530432725,0.30902486317860767,-1.057535556731103
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,CHL,Chile,Learning-Adjusted Years of School,Latin America & Caribbean,High income,IBRD,true,2020,9.407429695129396,2.3425199448520124,2.1323102530432725,0.30902486317860767,0.6802355307160015
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,HKG,"Hong Kong SAR, China",Learning-Adjusted Years of School,East Asia & Pacific,High income,,true,2020,11.8867826461792,2.5562021850337486,2.1323102530432725,0.30902486317860767,1.371708177880427
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,IRN,"Iran, Islamic Rep.",Learning-Adjusted Years of School,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,true,2020,8.192461967468262,2.2183837968410556,2.1323102530432725,0.30902486317860767,0.27853274624066415
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,KHM,Cambodia,Learning-Adjusted Years of School,East Asia & Pacific,Lower middle income,IDA,true,2020,6.843980312347412,2.0597463984313342,2.1323102530432725,0.30902486317860767,-0.23481558689340282
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,MAC,"Macao SAR, China",Learning-Adjusted Years of School,East Asia & Pacific,High income,,true,2020,11.57381439208984,2.531616428605686,2.1323102530432725,0.30902486317860767,1.292149024693932
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,RWA,Rwanda,Learning-Adjusted Years of School,Sub-Saharan Africa,Low income,IDA,true,2020,3.925771236419678,1.5944808585914887,2.1323102530432725,0.30902486317860767,-1.7404081630186938
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,SEN,Senegal,Learning-Adjusted Years of School,Sub-Saharan Africa,Lower middle income,IDA,true,2020,4.838318824768066,1.7644428829256806,2.1323102530432725,0.30902486317860767,-1.1904135037347299
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,YEM,"Yemen, Rep.",Learning-Adjusted Years of School,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,true,2020,4.17876148223877,1.6445659315904626,2.1323102530432725,0.30902486317860767,-1.5783335892002561
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,ZMB,Zambia,Learning-Adjusted Years of School,Sub-Saharan Africa,Lower middle income,IDA,true,2020,5.036293029785156,1.7977900867426677,2.1323102530432725,0.30902486317860767,-1.0825024331691444
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,AUT,Austria,Learning-Adjusted Years of School,Europe & Central Asia,High income,,true,2020,10.90620517730713,2.4770597076842664,2.1323102530432725,0.30902486317860767,1.1156042626956475
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,BEL,Belgium,Learning-Adjusted Years of School,Europe & Central Asia,High income,,true,2020,11.18328857421875,2.5000652237221948,2.1323102530432725,0.30902486317860767,1.1900497807723978
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,BEN,Benin,Learning-Adjusted Years of School,Sub-Saharan Africa,Lower middle income,IDA,true,2020,5.666416645050049,1.8970824809401243,2.1323102530432725,0.30902486317860767,-0.7611936776983318
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,BHR,Bahrain,Learning-Adjusted Years of School,"Middle East, North Africa, Afghanistan & Pakistan",High income,,true,2020,9.28683853149414,2.330865265660791,2.1323102530432725,0.30902486317860767,0.6425211569554492
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,CHN,China,Learning-Adjusted Years of School,East Asia & Pacific,Upper middle income,IBRD,true,2020,9.270027160644531,2.3292296685956386,2.1323102530432725,0.30902486317860767,0.6372283884437877
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,LKA,Sri Lanka,Learning-Adjusted Years of School,South Asia,Lower middle income,IDA,true,2020,8.462183952331543,2.2473032181879717,2.1323102530432725,0.30902486317860767,0.372115576597591
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,MNE,Montenegro,Learning-Adjusted Years of School,Europe & Central Asia,Upper middle income,IBRD,true,2020,8.908092498779297,2.2933518473505212,2.1323102530432725,0.30902486317860767,0.5211282763813448
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,OMN,Oman,Learning-Adjusted Years of School,"Middle East, North Africa, Afghanistan & Pakistan",High income,,true,2020,8.644990921020508,2.2664387050426313,2.1323102530432725,0.30902486317860767,0.4340377360569735
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,SVK,Slovak Republic,Learning-Adjusted Years of School,Europe & Central Asia,High income,,true,2020,9.799782752990724,2.3795260184640337,2.1323102530432725,0.30902486317860767,0.7999866511643027
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,TZA,Tanzania,Learning-Adjusted Years of School,Sub-Saharan Africa,Lower middle income,IDA,true,2020,4.484917640686035,1.702002078242727,2.1323102530432725,0.30902486317860767,-1.3924710470685961
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,ZAF,South Africa,Learning-Adjusted Years of School,Sub-Saharan Africa,Upper middle income,IBRD,true,2020,5.60340404510498,1.8875852804814777,2.1323102530432725,0.30902486317860767,-0.7919264813988468
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,BDI,Burundi,Learning-Adjusted Years of School,Sub-Saharan Africa,Low income,IDA,true,2020,5.164674282073975,1.8188353018181371,2.1323102530432725,0.30902486317860767,-1.0144004207323463
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,BGD,Bangladesh,Learning-Adjusted Years of School,South Asia,Lower middle income,IDA,true,2020,5.989420890808105,1.94439770457443,2.1323102530432725,0.30902486317860767,-0.608082296472806
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,DEU,Germany,Learning-Adjusted Years of School,Europe & Central Asia,High income,,true,2020,11.03308963775635,2.4876603247556583,2.1323102530432725,0.30902486317860767,1.1499077066397843
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,DNK,Denmark,Learning-Adjusted Years of School,Europe & Central Asia,High income,,true,2020,11.09882831573486,2.493108614503696,2.1323102530432725,0.30902486317860767,1.1675382936805705
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,FRA,France,Learning-Adjusted Years of School,Europe & Central Asia,High income,,true,2020,11.268723487854,2.5070532180910585,2.1323102530432725,0.30902486317860767,1.2126628297581195
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,IRL,Ireland,Learning-Adjusted Years of School,Europe & Central Asia,High income,,true,2020,11.59479713439941,2.5332838028387643,2.1323102530432725,0.30902486317860767,1.297544623662661
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,JAM,Jamaica,Learning-Adjusted Years of School,Latin America & Caribbean,Upper middle income,IBRD,true,2020,7.057985782623291,2.0866636223872677,2.1323102530432725,0.30902486317860767,-0.14771183841483448
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,JPN,Japan,Learning-Adjusted Years of School,East Asia & Pacific,High income,,true,2020,11.73514938354492,2.5443658385192713,2.1323102530432725,0.30902486317860767,1.333405931282113
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,KGZ,Kyrgyz Republic,Learning-Adjusted Years of School,Europe & Central Asia,Lower middle income,IDA,true,2020,8.652100563049316,2.2671755665905353,2.1323102530432725,0.30902486317860767,0.43642220939780657
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,KOR,"Korea, Rep.",Learning-Adjusted Years of School,East Asia & Pacific,High income,,true,2020,11.68402767181396,2.540343538305222,2.1323102530432725,0.30902486317860767,1.3203898258054336
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,NRU,Nauru,Learning-Adjusted Years of School,East Asia & Pacific,High income,IBRD,true,2020,6.511616706848145,2.016450716489191,2.1323102530432725,0.30902486317860767,-0.3749197891792868
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,PNG,Papua New Guinea,Learning-Adjusted Years of School,East Asia & Pacific,Lower middle income,Blend,true,2020,5.998945713043213,1.9457595252897253,2.1323102530432725,0.30902486317860767,-0.6036754642804457
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,PRY,Paraguay,Learning-Adjusted Years of School,Latin America & Caribbean,Upper middle income,IBRD,true,2020,6.976486206054688,2.0764979894343694,2.1323102530432725,0.30902486317860767,-0.18060768002555577
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,SAU,Saudi Arabia,Learning-Adjusted Years of School,"Middle East, North Africa, Afghanistan & Pakistan",High income,,true,2020,7.888177394866943,2.1847220110565755,2.1323102530432725,0.30902486317860767,0.1696036929656708
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,UZB,Uzbekistan,Learning-Adjusted Years of School,Europe & Central Asia,Lower middle income,Blend,true,2020,9.133363723754885,2.3158333187943274,2.1323102530432725,0.30902486317860767,0.593877993710117
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,ALB,Albania,Learning-Adjusted Years of School,Europe & Central Asia,Upper middle income,IBRD,true,2020,8.953018188476562,2.297875840698865,2.1323102530432725,0.30902486317860767,0.5357678536043889
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,BTN,Bhutan,Learning-Adjusted Years of School,South Asia,Lower middle income,IDA,true,2020,6.326790332794189,1.9915375390722236,2.1323102530432725,0.30902486317860767,-0.4555384719632937
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,CAF,Central African Republic,Learning-Adjusted Years of School,Sub-Saharan Africa,Low income,IDA,true,2020,2.696154832839966,1.3072930449041475,2.1323102530432725,0.30902486317860767,-2.6697437858334663
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,FJI,Fiji,Learning-Adjusted Years of School,East Asia & Pacific,Upper middle income,Blend,true,2020,6.951136112213135,2.0733148256526004,2.1323102530432725,0.30902486317860767,-0.19090835211073098
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,HND,Honduras,Learning-Adjusted Years of School,Latin America & Caribbean,Lower middle income,IDA,true,2020,6.133803844451904,1.964844590687067,2.1323102530432725,0.30902486317860767,-0.5419164679296856
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,HTI,Haiti,Learning-Adjusted Years of School,Latin America & Caribbean,Lower middle income,IDA,true,2020,6.149860382080078,1.967092829533455,2.1323102530432725,0.30902486317860767,-0.5346411994504351
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,LBN,Lebanon,Learning-Adjusted Years of School,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,true,2020,6.335239410400391,1.9926900505170122,2.1323102530432725,0.30902486317860767,-0.4518089615513032
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,NIC,Nicaragua,Learning-Adjusted Years of School,Latin America & Caribbean,Lower middle income,IDA,true,2020,6.74772310256958,2.0473990069827455,2.1323102530432725,0.30902486317860767,-0.2747715675274022
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,PRT,Portugal,Learning-Adjusted Years of School,Europe & Central Asia,High income,,true,2020,11.3100528717041,2.51041623520778,2.1323102530432725,0.30902486317860767,1.2235455046410717
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,SGP,Singapore,Learning-Adjusted Years of School,East Asia & Pacific,High income,,true,2020,12.81328964233398,2.6256311463196687,2.1323102530432725,0.30902486317860767,1.5963792951872309
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,TTO,Trinidad and Tobago,Learning-Adjusted Years of School,Latin America & Caribbean,High income,IBRD,true,2020,9.11580753326416,2.314099302654417,2.1323102530432725,0.30902486317860767,0.5882667424920944
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,TUR,T�rkiye,Learning-Adjusted Years of School,Europe & Central Asia,Upper middle income,IBRD,true,2020,9.227495193481444,2.325079700861046,2.1323102530432725,0.30902486317860767,0.6237991527120534
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,WSM,Samoa,Learning-Adjusted Years of School,East Asia & Pacific,Upper middle income,IDA,true,2020,7.245168685913086,2.109627414979121,2.1323102530432725,0.30902486317860767,-0.07340133680778126
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,AFG,Afghanistan,Learning-Adjusted Years of School,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,true,2020,5.052838325500488,1.8005273067396017,2.1323102530432725,0.30902486317860767,-1.0736448287395879
HD.HCI.LAYS,Learning-Adjusted Years of School,_T,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,BRN,Brunei Darussalam,Learning-Adjusted Years of School,East Asia & Pacific,High income,,true,2020,9.218923568725586,2.32424125327199,2.1323102530432725,0.30902486317860767,0.621085948407286
